group,subject,isi,hits,false_alarms,n_signal,n_noise,hit_rate,fa_rate,d_prime
US,PRO24csv:b4rrzgsrsh0,1,5,8,5,89,1.0,0.0898876404494382,3.667795138004391
US,PRO24csv:b4rrzgsrsh0,2,2,8,4,89,0.5,0.0898876404494382,1.3414472639635504
US,PRO24csv:b4rrzgsrsh0,3,4,8,5,89,0.8,0.0898876404494382,2.183068497536465
US,PRO24csv:b4rrzgsrsh0,4,4,8,5,89,0.8,0.0898876404494382,2.183068497536465
US,PRO24csv:b4rrzgsrsh0,8,3,8,4,89,0.75,0.0898876404494382,2.0159370141596322
US,PRO24csv:b4rrzgsrsh0,16,3,8,6,89,0.5,0.0898876404494382,1.3414472639635504
US,PRO24csv:b4rrzgsrsh0,32,2,8,4,89,0.5,0.0898876404494382,1.3414472639635504
US,PRO24csv:b4rrzgsrsh0,64,5,8,5,89,1.0,0.0898876404494382,3.667795138004391
US,PRO24csv:b5lr7uv8arg,0,4,9,4,89,1.0,0.10112359550561797,3.6015232043950975
US,PRO24csv:b5lr7uv8arg,1,5,9,6,89,0.8333333333333334,0.10112359550561797,2.2425968964559577
US,PRO24csv:b5lr7uv8arg,2,4,9,5,89,0.8,0.10112359550561797,2.1167965639271706
US,PRO24csv:b5lr7uv8arg,3,4,9,5,89,0.8,0.10112359550561797,2.1167965639271706
US,PRO24csv:b5lr7uv8arg,4,4,9,4,89,1.0,0.10112359550561797,3.6015232043950975
US,PRO24csv:b5lr7uv8arg,8,4,9,6,89,0.6666666666666666,0.10112359550561797,1.705902629649714
US,PRO24csv:b5lr7uv8arg,16,1,9,5,89,0.2,0.10112359550561797,0.4335540967813424
US,PRO24csv:b5lr7uv8arg,32,3,9,5,89,0.6,0.10112359550561797,1.5285224334900562
US,PRO24csv:b5lr7uv8arg,64,3,9,4,89,0.75,0.10112359550561797,1.9496650805503384
US,PRO24csv:bbaku2dhmpb,0,4,20,4,89,1.0,0.2247191011235955,3.0826998347467653
US,PRO24csv:bbaku2dhmpb,1,5,20,5,89,1.0,0.2247191011235955,3.0826998347467653
US,PRO24csv:bbaku2dhmpb,2,7,20,7,89,1.0,0.2247191011235955,3.0826998347467653
US,PRO24csv:bbaku2dhmpb,3,4,20,4,89,1.0,0.2247191011235955,3.0826998347467653
US,PRO24csv:bbaku2dhmpb,4,3,20,6,89,0.5,0.2247191011235955,0.7563519607059247
US,PRO24csv:bbaku2dhmpb,8,4,20,4,89,1.0,0.2247191011235955,3.0826998347467653
US,PRO24csv:bbaku2dhmpb,16,4,20,6,89,0.6666666666666666,0.2247191011235955,1.1870792600013822
US,PRO24csv:bbaku2dhmpb,32,3,20,4,89,0.75,0.2247191011235955,1.4308417109020064
US,PRO24csv:bbaku2dhmpb,64,3,20,4,89,0.75,0.2247191011235955,1.4308417109020064
US,PRO24csv:be5um25jyed,0,5,22,5,90,1.0,0.24444444444444444,3.018425010654854
US,PRO24csv:be5um25jyed,1,4,22,4,90,1.0,0.24444444444444444,3.018425010654854
US,PRO24csv:be5um25jyed,2,8,22,9,90,0.8888888888888888,0.24444444444444444,1.9127174854613629
US,PRO24csv:be5um25jyed,3,4,22,4,90,1.0,0.24444444444444444,3.018425010654854
US,PRO24csv:be5um25jyed,4,3,22,4,90,0.75,0.24444444444444444,1.3665668868100949
US,PRO24csv:be5um25jyed,8,4,22,4,90,1.0,0.24444444444444444,3.018425010654854
US,PRO24csv:be5um25jyed,16,3,22,4,90,0.75,0.24444444444444444,1.3665668868100949
US,PRO24csv:be5um25jyed,32,1,22,4,90,0.25,0.24444444444444444,0.01758738641793156
US,PRO24csv:be5um25jyed,64,5,22,5,90,1.0,0.24444444444444444,3.018425010654854
US,PRO24csv:c2zzrjxubhk,0,4,38,4,89,1.0,0.42696629213483145,2.5104509617151756
US,PRO24csv:c2zzrjxubhk,1,5,38,5,89,1.0,0.42696629213483145,2.5104509617151756
US,PRO24csv:c2zzrjxubhk,2,5,38,6,89,0.8333333333333334,0.42696629213483145,1.151524653776036
US,PRO24csv:c2zzrjxubhk,3,4,38,7,89,0.5714285714285714,0.42696629213483145,0.3641154574670397
US,PRO24csv:c2zzrjxubhk,4,3,38,4,89,0.75,0.42696629213483145,0.8585928378704164
US,PRO24csv:c2zzrjxubhk,8,4,38,4,89,1.0,0.42696629213483145,2.5104509617151756
US,PRO24csv:c2zzrjxubhk,16,3,38,5,89,0.6,0.42696629213483145,0.4374501908101345
US,PRO24csv:c2zzrjxubhk,32,3,38,4,89,0.75,0.42696629213483145,0.8585928378704164
US,PRO24csv:c2zzrjxubhk,64,3,38,5,89,0.6,0.42696629213483145,0.4374501908101345
US,PRO24csv:c6nm7gw6vgt,0,5,25,5,90,1.0,0.2777777777777778,2.915803671890619
US,PRO24csv:c6nm7gw6vgt,1,5,25,5,90,1.0,0.2777777777777778,2.915803671890619
US,PRO24csv:c6nm7gw6vgt,2,1,25,4,90,0.25,0.2777777777777778,-0.0850339523463034
US,PRO24csv:c6nm7gw6vgt,3,7,25,7,90,1.0,0.2777777777777778,2.915803671890619
US,PRO24csv:c6nm7gw6vgt,4,5,25,5,90,1.0,0.2777777777777778,2.915803671890619
US,PRO24csv:c6nm7gw6vgt,8,3,25,4,90,0.75,0.2777777777777778,1.26394554804586
US,PRO24csv:c6nm7gw6vgt,16,4,25,4,90,1.0,0.2777777777777778,2.915803671890619
US,PRO24csv:c6nm7gw6vgt,32,5,25,5,90,1.0,0.2777777777777778,2.915803671890619
US,PRO24csv:c6nm7gw6vgt,64,3,25,4,90,0.75,0.2777777777777778,1.26394554804586
US,PRO24csv:cfrta07e0ak,0,5,26,5,90,1.0,0.28888888888888886,2.8829814951080515
US,PRO24csv:cfrta07e0ak,1,6,26,6,90,1.0,0.28888888888888886,2.8829814951080515
US,PRO24csv:cfrta07e0ak,2,4,26,4,90,1.0,0.28888888888888886,2.8829814951080515
US,PRO24csv:cfrta07e0ak,3,4,26,4,90,1.0,0.28888888888888886,2.8829814951080515
US,PRO24csv:cfrta07e0ak,4,3,26,4,90,0.75,0.28888888888888886,1.2311233712632927
US,PRO24csv:cfrta07e0ak,8,6,26,7,90,0.8571428571428571,0.28888888888888886,1.6242041449453524
US,PRO24csv:cfrta07e0ak,16,4,26,5,90,0.8,0.28888888888888886,1.3982548546401252
US,PRO24csv:cfrta07e0ak,32,3,26,4,90,0.75,0.28888888888888886,1.2311233712632927
US,PRO24csv:cfrta07e0ak,64,4,26,4,90,1.0,0.28888888888888886,2.8829814951080515
US,PRO24csv:cgb456gnh7s,0,4,25,4,90,1.0,0.2777777777777778,2.915803671890619
US,PRO24csv:cgb456gnh7s,1,7,25,8,90,0.875,0.2777777777777778,1.7398051782257862
US,PRO24csv:cgb456gnh7s,2,3,25,4,90,0.75,0.2777777777777778,1.26394554804586
US,PRO24csv:cgb456gnh7s,3,4,25,4,90,1.0,0.2777777777777778,2.915803671890619
US,PRO24csv:cgb456gnh7s,4,4,25,7,90,0.5714285714285714,0.2777777777777778,0.7694681676424833
US,PRO24csv:cgb456gnh7s,8,2,25,4,90,0.5,0.2777777777777778,0.5894557978497783
US,PRO24csv:cgb456gnh7s,16,3,25,4,90,0.75,0.2777777777777778,1.26394554804586
US,PRO24csv:cgb456gnh7s,32,1,25,4,90,0.25,0.2777777777777778,-0.0850339523463034
US,PRO24csv:cgb456gnh7s,64,3,25,4,90,0.75,0.2777777777777778,1.26394554804586
US,PRO24csv:cuzvftrzntn,0,11,24,11,175,1.0,0.13714285714285715,3.419594081040798
US,PRO24csv:cuzvftrzntn,1,10,24,10,175,1.0,0.13714285714285715,3.419594081040798
US,PRO24csv:cuzvftrzntn,2,5,24,8,175,0.625,0.13714285714285715,1.4118855709643328
US,PRO24csv:cuzvftrzntn,3,6,24,7,175,0.8571428571428571,0.13714285714285715,2.160816730878099
US,PRO24csv:cuzvftrzntn,4,5,24,5,175,1.0,0.13714285714285715,3.419594081040798
US,PRO24csv:cuzvftrzntn,8,6,24,9,175,0.6666666666666666,0.13714285714285715,1.523973506295415
US,PRO24csv:cuzvftrzntn,16,2,24,6,175,0.3333333333333333,0.13714285714285715,0.6625189077045
US,PRO24csv:cuzvftrzntn,32,4,24,10,175,0.4,0.13714285714285715,0.8398991038641579
US,PRO24csv:cuzvftrzntn,64,4,24,6,175,0.6666666666666666,0.13714285714285715,1.523973506295415
US,PRO24csv:cx0zxc5t9m5,0,5,27,5,90,1.0,0.3,2.8507483867488816
US,PRO24csv:cx0zxc5t9m5,1,4,27,4,90,1.0,0.3,2.8507483867488816
US,PRO24csv:cx0zxc5t9m5,2,4,27,5,90,0.8,0.3,1.3660217462809552
US,PRO24csv:cx0zxc5t9m5,3,5,27,5,90,1.0,0.3,2.8507483867488816
US,PRO24csv:cx0zxc5t9m5,4,3,27,4,90,0.75,0.3,1.1988902629041225
US,PRO24csv:cx0zxc5t9m5,8,3,27,4,90,0.75,0.3,1.1988902629041225
US,PRO24csv:cx0zxc5t9m5,16,3,27,4,90,0.75,0.3,1.1988902629041225
US,PRO24csv:cx0zxc5t9m5,32,7,27,7,90,1.0,0.3,2.8507483867488816
US,PRO24csv:cx0zxc5t9m5,64,5,27,5,90,1.0,0.3,2.8507483867488816
US,PRO24csv:czbm28poued,0,3,5,4,90,0.75,0.05555555555555555,2.2677085682191325
US,PRO24csv:czbm28poued,1,4,5,4,90,1.0,0.05555555555555555,3.919566692063891
US,PRO24csv:czbm28poued,2,4,5,6,90,0.6666666666666666,0.05555555555555555,2.0239461173185083
US,PRO24csv:czbm28poued,3,2,5,5,90,0.4,0.05555555555555555,1.339871714887251
US,PRO24csv:czbm28poued,4,4,5,5,90,0.8,0.05555555555555555,2.434840051595965
US,PRO24csv:czbm28poued,8,1,5,6,90,0.16666666666666666,0.05555555555555555,0.6257972519213495
US,PRO24csv:czbm28poued,16,1,5,5,90,0.2,0.05555555555555555,0.7515975844501365
US,PRO24csv:czbm28poued,32,2,5,4,90,0.5,0.05555555555555555,1.5932188180230507
US,PRO24csv:czbm28poued,64,0,5,4,90,0.0,0.05555555555555555,-0.7331290560177901
US,PRO24csv:d7nqc3uxuck,0,5,15,5,91,1.0,0.16483516483516483,3.3011260000559606
US,PRO24csv:d7nqc3uxuck,1,5,15,5,91,1.0,0.16483516483516483,3.3011260000559606
US,PRO24csv:d7nqc3uxuck,2,4,15,5,91,0.8,0.16483516483516483,1.8163993595880341
US,PRO24csv:d7nqc3uxuck,3,3,15,4,91,0.75,0.16483516483516483,1.6492678762112014
US,PRO24csv:d7nqc3uxuck,4,4,15,4,91,1.0,0.16483516483516483,3.3011260000559606
US,PRO24csv:d7nqc3uxuck,8,3,15,5,91,0.6,0.16483516483516483,1.2281252291509195
US,PRO24csv:d7nqc3uxuck,16,3,15,5,91,0.6,0.16483516483516483,1.2281252291509195
US,PRO24csv:d7nqc3uxuck,32,3,15,4,91,0.75,0.16483516483516483,1.6492678762112014
US,PRO24csv:d7nqc3uxuck,64,3,15,5,91,0.6,0.16483516483516483,1.2281252291509195
US,PRO24csv:er9rg1hzv6d,0,7,26,7,89,1.0,0.29213483146067415,2.8735066385188275
US,PRO24csv:er9rg1hzv6d,1,4,26,4,89,1.0,0.29213483146067415,2.8735066385188275
US,PRO24csv:er9rg1hzv6d,2,4,26,5,89,0.8,0.29213483146067415,1.388779998050901
US,PRO24csv:er9rg1hzv6d,3,6,26,6,89,1.0,0.29213483146067415,2.8735066385188275
US,PRO24csv:er9rg1hzv6d,4,4,26,4,89,1.0,0.29213483146067415,2.8735066385188275
US,PRO24csv:er9rg1hzv6d,8,5,26,5,89,1.0,0.29213483146067415,2.8735066385188275
US,PRO24csv:er9rg1hzv6d,16,4,26,5,89,0.8,0.29213483146067415,1.388779998050901
US,PRO24csv:er9rg1hzv6d,32,3,26,4,89,0.75,0.29213483146067415,1.2216485146740683
US,PRO24csv:er9rg1hzv6d,64,2,26,4,89,0.5,0.29213483146067415,0.5471587644779867
US,PRO24csv:fggsj2juf13,0,5,57,5,175,1.0,0.32571428571428573,2.7781263580052107
US,PRO24csv:fggsj2juf13,1,11,57,11,175,1.0,0.32571428571428573,2.7781263580052107
US,PRO24csv:fggsj2juf13,2,7,57,7,175,1.0,0.32571428571428573,2.7781263580052107
US,PRO24csv:fggsj2juf13,3,3,57,3,175,1.0,0.32571428571428573,2.7781263580052107
US,PRO24csv:fggsj2juf13,4,4,57,8,175,0.5,0.32571428571428573,0.4517784839643697
US,PRO24csv:fggsj2juf13,8,7,57,10,175,0.7,0.32571428571428573,0.9761789966724104
US,PRO24csv:fggsj2juf13,16,8,57,12,175,0.6666666666666666,0.32571428571428573,0.8825057832598271
US,PRO24csv:fggsj2juf13,32,5,57,6,175,0.8333333333333334,0.32571428571428573,1.4192000500660709
US,PRO24csv:fggsj2juf13,64,6,57,7,175,0.8571428571428571,0.32571428571428573,1.5193490078425111
US,PRO24csv:g66va1pbd4m,0,5,4,5,90,1.0,0.044444444444444446,4.0276360408931
US,PRO24csv:g66va1pbd4m,1,4,4,4,90,1.0,0.044444444444444446,4.0276360408931
US,PRO24csv:g66va1pbd4m,2,1,4,4,90,0.25,0.044444444444444446,1.0267984166561774
US,PRO24csv:g66va1pbd4m,3,4,4,4,90,1.0,0.044444444444444446,4.0276360408931
US,PRO24csv:g66va1pbd4m,4,3,4,4,90,0.75,0.044444444444444446,2.375777917048341
US,PRO24csv:g66va1pbd4m,8,5,4,7,90,0.7142857142857143,0.044444444444444446,2.2672369887851223
US,PRO24csv:g66va1pbd4m,16,6,4,7,90,0.8571428571428571,0.044444444444444446,2.7688586907304007
US,PRO24csv:g66va1pbd4m,32,2,4,4,90,0.5,0.044444444444444446,1.7012881668522593
US,PRO24csv:g66va1pbd4m,64,2,4,4,90,0.5,0.044444444444444446,1.7012881668522593
US,PRO24csv:gcdp5l7dvam,0,4,41,4,89,1.0,0.4606741573033708,2.4250833325272705
US,PRO24csv:gcdp5l7dvam,1,5,41,5,89,1.0,0.4606741573033708,2.4250833325272705
US,PRO24csv:gcdp5l7dvam,2,4,41,4,89,1.0,0.4606741573033708,2.4250833325272705
US,PRO24csv:gcdp5l7dvam,3,5,41,5,89,1.0,0.4606741573033708,2.4250833325272705
US,PRO24csv:gcdp5l7dvam,4,6,41,7,89,0.8571428571428571,0.4606741573033708,1.1663059823645712
US,PRO24csv:gcdp5l7dvam,8,4,41,4,89,1.0,0.4606741573033708,2.4250833325272705
US,PRO24csv:gcdp5l7dvam,16,5,41,5,89,1.0,0.4606741573033708,2.4250833325272705
US,PRO24csv:gcdp5l7dvam,32,6,41,6,89,1.0,0.4606741573033708,2.4250833325272705
US,PRO24csv:gcdp5l7dvam,64,4,41,4,89,1.0,0.4606741573033708,2.4250833325272705
US,PRO24csv:gdq3pkd9ks1,0,4,15,4,90,1.0,0.16666666666666666,3.293769440142542
US,PRO24csv:gdq3pkd9ks1,1,4,15,4,90,1.0,0.16666666666666666,3.293769440142542
US,PRO24csv:gdq3pkd9ks1,2,5,15,6,90,0.8333333333333334,0.16666666666666666,1.9348431322034023
US,PRO24csv:gdq3pkd9ks1,3,6,15,6,90,1.0,0.16666666666666666,3.293769440142542
US,PRO24csv:gdq3pkd9ks1,4,2,15,4,90,0.5,0.16666666666666666,0.9674215661017012
US,PRO24csv:gdq3pkd9ks1,8,6,15,6,90,1.0,0.16666666666666666,3.293769440142542
US,PRO24csv:gdq3pkd9ks1,16,3,15,4,90,0.75,0.16666666666666666,1.641911316297783
US,PRO24csv:gdq3pkd9ks1,32,3,15,4,90,0.75,0.16666666666666666,1.641911316297783
US,PRO24csv:gdq3pkd9ks1,64,4,15,5,90,0.8,0.16666666666666666,1.8090427996746155
US,PRO24csv:grefdhacwfv,0,5,9,5,91,1.0,0.0989010989010989,3.6141863438748736
US,PRO24csv:grefdhacwfv,1,6,9,6,91,1.0,0.0989010989010989,3.6141863438748736
US,PRO24csv:grefdhacwfv,2,5,9,5,91,1.0,0.0989010989010989,3.6141863438748736
US,PRO24csv:grefdhacwfv,3,4,9,4,91,1.0,0.0989010989010989,3.6141863438748736
US,PRO24csv:grefdhacwfv,4,6,9,6,91,1.0,0.0989010989010989,3.6141863438748736
US,PRO24csv:grefdhacwfv,8,4,9,4,91,1.0,0.0989010989010989,3.6141863438748736
US,PRO24csv:grefdhacwfv,16,4,9,4,91,1.0,0.0989010989010989,3.6141863438748736
US,PRO24csv:grefdhacwfv,32,3,9,4,91,0.75,0.0989010989010989,1.9623282200301144
US,PRO24csv:grefdhacwfv,64,2,9,4,91,0.5,0.0989010989010989,1.2878384698340328
US,PRO24csv:h4mqvr9sadp,0,6,26,6,89,1.0,0.29213483146067415,2.8735066385188275
US,PRO24csv:h4mqvr9sadp,1,4,26,4,89,1.0,0.29213483146067415,2.8735066385188275
US,PRO24csv:h4mqvr9sadp,2,6,26,6,89,1.0,0.29213483146067415,2.8735066385188275
US,PRO24csv:h4mqvr9sadp,3,3,26,4,89,0.75,0.29213483146067415,1.2216485146740683
US,PRO24csv:h4mqvr9sadp,4,5,26,6,89,0.8333333333333334,0.29213483146067415,1.5145803305796879
US,PRO24csv:h4mqvr9sadp,8,4,26,4,89,1.0,0.29213483146067415,2.8735066385188275
US,PRO24csv:h4mqvr9sadp,16,4,26,5,89,0.8,0.29213483146067415,1.388779998050901
US,PRO24csv:h4mqvr9sadp,32,3,26,4,89,0.75,0.29213483146067415,1.2216485146740683
US,PRO24csv:h4mqvr9sadp,64,5,26,5,89,1.0,0.29213483146067415,2.8735066385188275
US,PRO24csv:ha6rgce3jng,0,5,25,5,89,1.0,0.2808988764044944,2.9065211804080553
US,PRO24csv:ha6rgce3jng,1,4,25,4,89,1.0,0.2808988764044944,2.9065211804080553
US,PRO24csv:ha6rgce3jng,2,6,25,6,89,1.0,0.2808988764044944,2.9065211804080553
US,PRO24csv:ha6rgce3jng,3,3,25,4,89,0.75,0.2808988764044944,1.2546630565632961
US,PRO24csv:ha6rgce3jng,4,4,25,4,89,1.0,0.2808988764044944,2.9065211804080553
US,PRO24csv:ha6rgce3jng,8,3,25,6,89,0.5,0.2808988764044944,0.5801733063672143
US,PRO24csv:ha6rgce3jng,16,6,25,6,89,1.0,0.2808988764044944,2.9065211804080553
US,PRO24csv:ha6rgce3jng,32,1,25,5,89,0.2,0.2808988764044944,-0.26144792720569987
US,PRO24csv:ha6rgce3jng,64,2,25,4,89,0.5,0.2808988764044944,0.5801733063672143
US,PRO24csv:hbxzl0xn1fh,0,4,44,4,175,1.0,0.25142857142857145,2.996348889507223
US,PRO24csv:hbxzl0xn1fh,1,9,44,9,175,1.0,0.25142857142857145,2.996348889507223
US,PRO24csv:hbxzl0xn1fh,2,5,44,5,175,1.0,0.25142857142857145,2.996348889507223
US,PRO24csv:hbxzl0xn1fh,3,14,44,14,175,1.0,0.25142857142857145,2.996348889507223
US,PRO24csv:hbxzl0xn1fh,4,6,44,6,175,1.0,0.25142857142857145,2.996348889507223
US,PRO24csv:hbxzl0xn1fh,8,9,44,10,175,0.9,0.25142857142857145,1.9515525810109824
US,PRO24csv:hbxzl0xn1fh,16,5,44,5,175,1.0,0.25142857142857145,2.996348889507223
US,PRO24csv:hbxzl0xn1fh,32,7,44,8,175,0.875,0.25142857142857145,1.82035039584239
US,PRO24csv:hbxzl0xn1fh,64,6,44,8,175,0.75,0.25142857142857145,1.3444907656624636
US,PRO24csv:hcwop4sp9qh,0,4,28,4,89,1.0,0.3146067415730337,2.8091820489727324
US,PRO24csv:hcwop4sp9qh,1,6,28,6,89,1.0,0.3146067415730337,2.8091820489727324
US,PRO24csv:hcwop4sp9qh,2,6,28,6,89,1.0,0.3146067415730337,2.8091820489727324
US,PRO24csv:hcwop4sp9qh,3,5,28,5,89,1.0,0.3146067415730337,2.8091820489727324
US,PRO24csv:hcwop4sp9qh,4,4,28,5,89,0.8,0.3146067415730337,1.324455408504806
US,PRO24csv:hcwop4sp9qh,8,4,28,4,89,1.0,0.3146067415730337,2.8091820489727324
US,PRO24csv:hcwop4sp9qh,16,5,28,5,89,1.0,0.3146067415730337,2.8091820489727324
US,PRO24csv:hcwop4sp9qh,32,5,28,5,89,1.0,0.3146067415730337,2.8091820489727324
US,PRO24csv:hcwop4sp9qh,64,3,28,4,89,0.75,0.3146067415730337,1.1573239251279732
US,PRO24csv:hd8gkrpmpq5,0,5,31,5,91,1.0,0.34065934065934067,2.7370122101772734
US,PRO24csv:hd8gkrpmpq5,1,4,31,4,91,1.0,0.34065934065934067,2.7370122101772734
US,PRO24csv:hd8gkrpmpq5,2,5,31,5,91,1.0,0.34065934065934067,2.7370122101772734
US,PRO24csv:hd8gkrpmpq5,3,5,31,5,91,1.0,0.34065934065934067,2.7370122101772734
US,PRO24csv:hd8gkrpmpq5,4,5,31,5,91,1.0,0.34065934065934067,2.7370122101772734
US,PRO24csv:hd8gkrpmpq5,8,6,31,6,91,1.0,0.34065934065934067,2.7370122101772734
US,PRO24csv:hd8gkrpmpq5,16,4,31,4,91,1.0,0.34065934065934067,2.7370122101772734
US,PRO24csv:hd8gkrpmpq5,32,3,31,4,91,0.75,0.34065934065934067,1.0851540863325144
US,PRO24csv:hd8gkrpmpq5,64,4,31,4,91,1.0,0.34065934065934067,2.7370122101772734
US,PRO24csv:j3c1vkhynl6,0,7,29,7,90,1.0,0.32222222222222224,2.787841568258999
US,PRO24csv:j3c1vkhynl6,1,7,29,7,90,1.0,0.32222222222222224,2.787841568258999
US,PRO24csv:j3c1vkhynl6,2,4,29,4,90,1.0,0.32222222222222224,2.787841568258999
US,PRO24csv:j3c1vkhynl6,3,4,29,4,90,1.0,0.32222222222222224,2.787841568258999
US,PRO24csv:j3c1vkhynl6,4,4,29,4,90,1.0,0.32222222222222224,2.787841568258999
US,PRO24csv:j3c1vkhynl6,8,3,29,4,90,0.75,0.32222222222222224,1.13598344441424
US,PRO24csv:j3c1vkhynl6,16,5,29,5,90,1.0,0.32222222222222224,2.787841568258999
US,PRO24csv:j3c1vkhynl6,32,3,29,4,90,0.75,0.32222222222222224,1.13598344441424
US,PRO24csv:j3c1vkhynl6,64,3,29,4,90,0.75,0.32222222222222224,1.13598344441424
US,PRO24csv:k30wb2efp4n,0,4,16,4,89,1.0,0.1797752808988764,3.242569696793482
US,PRO24csv:k30wb2efp4n,1,4,16,4,89,1.0,0.1797752808988764,3.242569696793482
US,PRO24csv:k30wb2efp4n,2,4,16,4,89,1.0,0.1797752808988764,3.242569696793482
US,PRO24csv:k30wb2efp4n,3,4,16,5,89,0.8,0.1797752808988764,1.7578430563255558
US,PRO24csv:k30wb2efp4n,4,4,16,4,89,1.0,0.1797752808988764,3.242569696793482
US,PRO24csv:k30wb2efp4n,8,3,16,4,89,0.75,0.1797752808988764,1.5907115729487233
US,PRO24csv:k30wb2efp4n,16,4,16,7,89,0.5714285714285714,0.1797752808988764,1.0962341925453465
US,PRO24csv:k30wb2efp4n,32,4,16,5,89,0.8,0.1797752808988764,1.7578430563255558
US,PRO24csv:k30wb2efp4n,64,2,16,7,89,0.2857142857142857,0.1797752808988764,0.3502730008197784
US,PRO24csv:k54ganajlt7,0,4,4,4,90,1.0,0.044444444444444446,4.0276360408931
US,PRO24csv:k54ganajlt7,1,4,4,4,90,1.0,0.044444444444444446,4.0276360408931
US,PRO24csv:k54ganajlt7,2,4,4,4,90,1.0,0.044444444444444446,4.0276360408931
US,PRO24csv:k54ganajlt7,3,1,4,5,90,0.2,0.044444444444444446,0.8596669332793451
US,PRO24csv:k54ganajlt7,4,2,4,4,90,0.5,0.044444444444444446,1.7012881668522593
US,PRO24csv:k54ganajlt7,8,2,4,7,90,0.2857142857142857,0.044444444444444446,1.1353393449193963
US,PRO24csv:k54ganajlt7,16,3,4,7,90,0.42857142857142855,0.044444444444444446,1.521275797059554
US,PRO24csv:k54ganajlt7,32,2,4,4,90,0.5,0.044444444444444446,1.7012881668522593
US,PRO24csv:k54ganajlt7,64,2,4,4,90,0.5,0.044444444444444446,1.7012881668522593
US,PRO24csv:ku5gp1w34bf,0,6,19,6,89,1.0,0.21348314606741572,3.120741537113758
US,PRO24csv:ku5gp1w34bf,1,4,19,4,89,1.0,0.21348314606741572,3.120741537113758
US,PRO24csv:ku5gp1w34bf,2,4,19,4,89,1.0,0.21348314606741572,3.120741537113758
US,PRO24csv:ku5gp1w34bf,3,5,19,5,89,1.0,0.21348314606741572,3.120741537113758
US,PRO24csv:ku5gp1w34bf,4,6,19,7,89,0.8571428571428571,0.21348314606741572,1.8619641869510588
US,PRO24csv:ku5gp1w34bf,8,5,19,5,89,1.0,0.21348314606741572,3.120741537113758
US,PRO24csv:ku5gp1w34bf,16,3,19,4,89,0.75,0.21348314606741572,1.468883413268999
US,PRO24csv:ku5gp1w34bf,32,4,19,4,89,1.0,0.21348314606741572,3.120741537113758
US,PRO24csv:ku5gp1w34bf,64,5,19,5,89,1.0,0.21348314606741572,3.120741537113758
US,PRO24csv:n38k2jhr0kg,0,7,17,7,89,1.0,0.19101123595505617,3.2005237676120633
US,PRO24csv:n38k2jhr0kg,1,4,17,4,89,1.0,0.19101123595505617,3.2005237676120633
US,PRO24csv:n38k2jhr0kg,2,5,17,5,89,1.0,0.19101123595505617,3.2005237676120633
US,PRO24csv:n38k2jhr0kg,3,3,17,4,89,0.75,0.19101123595505617,1.548665643767304
US,PRO24csv:n38k2jhr0kg,4,4,17,5,89,0.8,0.19101123595505617,1.7157971271441368
US,PRO24csv:n38k2jhr0kg,8,3,17,5,89,0.6,0.19101123595505617,1.1275229967070222
US,PRO24csv:n38k2jhr0kg,16,4,17,6,89,0.6666666666666666,0.19101123595505617,1.3049031928666799
US,PRO24csv:n38k2jhr0kg,32,2,17,4,89,0.5,0.19101123595505617,0.8741758935712225
US,PRO24csv:n38k2jhr0kg,64,3,17,4,89,0.75,0.19101123595505617,1.548665643767304
US,PRO24csv:nvr7zbablv2,0,4,24,4,90,1.0,0.26666666666666666,2.9492735972509285
US,PRO24csv:nvr7zbablv2,1,4,24,4,90,1.0,0.26666666666666666,2.9492735972509285
US,PRO24csv:nvr7zbablv2,2,6,24,6,90,1.0,0.26666666666666666,2.9492735972509285
US,PRO24csv:nvr7zbablv2,3,3,24,4,90,0.75,0.26666666666666666,1.2974154734061694
US,PRO24csv:nvr7zbablv2,4,6,24,6,90,1.0,0.26666666666666666,2.9492735972509285
US,PRO24csv:nvr7zbablv2,8,4,24,4,90,1.0,0.26666666666666666,2.9492735972509285
US,PRO24csv:nvr7zbablv2,16,5,24,6,90,0.8333333333333334,0.26666666666666666,1.590347289311789
US,PRO24csv:nvr7zbablv2,32,4,24,5,90,0.8,0.26666666666666666,1.464546956783002
US,PRO24csv:nvr7zbablv2,64,2,24,4,90,0.5,0.26666666666666666,0.6229257232100878
US,PRO24csv:o16wuxwhp5z,0,4,25,4,90,1.0,0.2777777777777778,2.915803671890619
US,PRO24csv:o16wuxwhp5z,1,4,25,4,90,1.0,0.2777777777777778,2.915803671890619
US,PRO24csv:o16wuxwhp5z,2,5,25,5,90,1.0,0.2777777777777778,2.915803671890619
US,PRO24csv:o16wuxwhp5z,3,1,25,4,90,0.25,0.2777777777777778,-0.0850339523463034
US,PRO24csv:o16wuxwhp5z,4,5,25,6,90,0.8333333333333334,0.2777777777777778,1.5568773639514795
US,PRO24csv:o16wuxwhp5z,8,5,25,6,90,0.8333333333333334,0.2777777777777778,1.5568773639514795
US,PRO24csv:o16wuxwhp5z,16,5,25,5,90,1.0,0.2777777777777778,2.915803671890619
US,PRO24csv:o16wuxwhp5z,32,2,25,4,90,0.5,0.2777777777777778,0.5894557978497783
US,PRO24csv:o16wuxwhp5z,64,4,25,5,90,0.8,0.2777777777777778,1.4310770314226926
US,PRO24csv:p038ullcb3h,0,5,43,5,90,1.0,0.4777777777777778,2.3820795617838204
