group,subject,isi,hits,false_alarms,n_signal,n_noise,hit_rate,fa_rate,d_prime
US,PRO24csv:2jode5zbrkw,2,4,12,5,90,0.8,0.13333333333333333,1.9523928502097
US,PRO24csv:2jode5zbrkw,3,5,12,6,90,0.8333333333333334,0.13333333333333333,2.078193182738487
US,PRO24csv:2jode5zbrkw,4,5,12,5,90,1.0,0.13333333333333333,3.4371194906776266
US,PRO24csv:2jode5zbrkw,8,4,12,5,90,0.8,0.13333333333333333,1.9523928502097
US,PRO24csv:2jode5zbrkw,16,3,12,4,90,0.75,0.13333333333333333,1.7852613668328674
US,PRO24csv:2jode5zbrkw,32,4,12,6,90,0.6666666666666666,0.13333333333333333,1.5414989159322432
US,PRO24csv:2jode5zbrkw,64,3,12,4,90,0.75,0.13333333333333333,1.7852613668328674
US,PRO24csv:30owzxs9jbg,0,5,32,5,91,1.0,0.3516483516483517,2.707221931556879
US,PRO24csv:30owzxs9jbg,1,4,32,4,91,1.0,0.3516483516483517,2.707221931556879
US,PRO24csv:30owzxs9jbg,2,3,32,4,91,0.75,0.3516483516483517,1.0553638077121197
US,PRO24csv:30owzxs9jbg,3,4,32,4,91,1.0,0.3516483516483517,2.707221931556879
US,PRO24csv:30owzxs9jbg,4,8,32,8,91,1.0,0.3516483516483517,2.707221931556879
US,PRO24csv:30owzxs9jbg,8,4,32,4,91,1.0,0.3516483516483517,2.707221931556879
US,PRO24csv:30owzxs9jbg,16,2,32,4,91,0.5,0.3516483516483517,0.380874057516038
US,PRO24csv:30owzxs9jbg,32,4,32,4,91,1.0,0.3516483516483517,2.707221931556879
US,PRO24csv:30owzxs9jbg,64,4,32,5,91,0.8,0.3516483516483517,1.2224952910889524
US,PRO24csv:3hlmofsee0b,0,4,20,4,90,1.0,0.2222222222222222,3.0910575478272277
US,PRO24csv:3hlmofsee0b,1,6,20,6,90,1.0,0.2222222222222222,3.0910575478272277
US,PRO24csv:3hlmofsee0b,2,4,20,4,90,1.0,0.2222222222222222,3.0910575478272277
US,PRO24csv:3hlmofsee0b,3,5,20,6,90,0.8333333333333334,0.2222222222222222,1.7321312398880884
US,PRO24csv:3hlmofsee0b,4,4,20,4,90,1.0,0.2222222222222222,3.0910575478272277
US,PRO24csv:3hlmofsee0b,8,4,20,5,90,0.8,0.2222222222222222,1.6063309073593013
US,PRO24csv:3hlmofsee0b,16,4,20,6,90,0.6666666666666666,0.2222222222222222,1.1954369730818446
US,PRO24csv:3hlmofsee0b,32,3,20,4,90,0.75,0.2222222222222222,1.4391994239824688
US,PRO24csv:3hlmofsee0b,64,2,20,4,90,0.5,0.2222222222222222,0.7647096737863871
US,PRO24csv:3khmccp6xzg,0,4,31,4,90,1.0,0.34444444444444444,2.726711258575589
US,PRO24csv:3khmccp6xzg,1,4,31,4,90,1.0,0.34444444444444444,2.726711258575589
US,PRO24csv:3khmccp6xzg,2,6,31,6,90,1.0,0.34444444444444444,2.726711258575589
US,PRO24csv:3khmccp6xzg,3,5,31,5,90,1.0,0.34444444444444444,2.726711258575589
US,PRO24csv:3khmccp6xzg,4,5,31,5,90,1.0,0.34444444444444444,2.726711258575589
US,PRO24csv:3khmccp6xzg,8,4,31,4,90,1.0,0.34444444444444444,2.726711258575589
US,PRO24csv:3khmccp6xzg,16,5,31,5,90,1.0,0.34444444444444444,2.726711258575589
US,PRO24csv:3khmccp6xzg,32,3,31,4,90,0.75,0.34444444444444444,1.0748531347308299
US,PRO24csv:3khmccp6xzg,64,4,31,6,90,0.6666666666666666,0.34444444444444444,0.8310906838302056
US,PRO24csv:4pvm0vc25f5,0,5,4,5,89,1.0,0.0449438202247191,4.0223385785911105
US,PRO24csv:4pvm0vc25f5,1,5,4,5,89,1.0,0.0449438202247191,4.0223385785911105
US,PRO24csv:4pvm0vc25f5,2,4,4,4,89,1.0,0.0449438202247191,4.0223385785911105
US,PRO24csv:4pvm0vc25f5,3,5,4,5,89,1.0,0.0449438202247191,4.0223385785911105
US,PRO24csv:4pvm0vc25f5,4,6,4,7,89,0.8571428571428571,0.0449438202247191,2.7635612284284115
US,PRO24csv:4pvm0vc25f5,8,5,4,5,89,1.0,0.0449438202247191,4.0223385785911105
US,PRO24csv:4pvm0vc25f5,16,4,4,5,89,0.8,0.0449438202247191,2.537611938123184
US,PRO24csv:4pvm0vc25f5,32,3,4,4,89,0.75,0.0449438202247191,2.3704804547463514
US,PRO24csv:4pvm0vc25f5,64,2,4,4,89,0.5,0.0449438202247191,1.6959907045502698
US,PRO24csv:4s4qsz52ygs,0,4,26,4,89,1.0,0.29213483146067415,2.8735066385188275
US,PRO24csv:4s4qsz52ygs,1,7,26,7,89,1.0,0.29213483146067415,2.8735066385188275
US,PRO24csv:4s4qsz52ygs,2,4,26,4,89,1.0,0.29213483146067415,2.8735066385188275
US,PRO24csv:4s4qsz52ygs,3,4,26,4,89,1.0,0.29213483146067415,2.8735066385188275
US,PRO24csv:4s4qsz52ygs,4,1,26,4,89,0.25,0.29213483146067415,-0.12733098571809498
US,PRO24csv:4s4qsz52ygs,8,4,26,5,89,0.8,0.29213483146067415,1.388779998050901
US,PRO24csv:4s4qsz52ygs,16,1,26,4,89,0.25,0.29213483146067415,-0.12733098571809498
US,PRO24csv:4s4qsz52ygs,32,8,26,8,89,1.0,0.29213483146067415,2.8735066385188275
US,PRO24csv:4s4qsz52ygs,64,3,26,4,89,0.75,0.29213483146067415,1.2216485146740683
US,PRO24csv:5lxc4z29zqu,0,3,34,4,91,0.75,0.37362637362637363,0.9967536922271282
US,PRO24csv:5lxc4z29zqu,1,4,34,4,91,1.0,0.37362637362637363,2.6486118160718872
US,PRO24csv:5lxc4z29zqu,2,4,34,5,91,0.8,0.37362637362637363,1.1638851756039608
US,PRO24csv:5lxc4z29zqu,3,4,34,4,91,1.0,0.37362637362637363,2.6486118160718872
US,PRO24csv:5lxc4z29zqu,4,7,34,7,91,1.0,0.37362637362637363,2.6486118160718872
US,PRO24csv:5lxc4z29zqu,8,4,34,4,91,1.0,0.37362637362637363,2.6486118160718872
US,PRO24csv:5lxc4z29zqu,16,6,34,6,91,1.0,0.37362637362637363,2.6486118160718872
US,PRO24csv:5lxc4z29zqu,32,3,34,4,91,0.75,0.37362637362637363,0.9967536922271282
US,PRO24csv:5lxc4z29zqu,64,3,34,4,91,0.75,0.37362637362637363,0.9967536922271282
US,PRO24csv:5motojmmpdv,0,4,26,4,90,1.0,0.28888888888888886,2.8829814951080515
US,PRO24csv:5motojmmpdv,1,4,26,4,90,1.0,0.28888888888888886,2.8829814951080515
US,PRO24csv:5motojmmpdv,2,8,26,9,90,0.8888888888888888,0.28888888888888886,1.7772739699145605
US,PRO24csv:5motojmmpdv,3,6,26,6,90,1.0,0.28888888888888886,2.8829814951080515
US,PRO24csv:5motojmmpdv,4,3,26,4,90,0.75,0.28888888888888886,1.2311233712632927
US,PRO24csv:5motojmmpdv,8,4,26,4,90,1.0,0.28888888888888886,2.8829814951080515
US,PRO24csv:5motojmmpdv,16,3,26,4,90,0.75,0.28888888888888886,1.2311233712632927
US,PRO24csv:5motojmmpdv,32,4,26,4,90,1.0,0.28888888888888886,2.8829814951080515
US,PRO24csv:5motojmmpdv,64,3,26,4,90,0.75,0.28888888888888886,1.2311233712632927
US,PRO24csv:5mz6vjzg50a,0,8,37,8,90,1.0,0.4111111111111111,2.5510355891136163
US,PRO24csv:5mz6vjzg50a,1,4,37,4,90,1.0,0.4111111111111111,2.5510355891136163
US,PRO24csv:5mz6vjzg50a,2,3,37,4,90,0.75,0.4111111111111111,0.899177465268857
US,PRO24csv:5mz6vjzg50a,3,6,37,6,90,1.0,0.4111111111111111,2.5510355891136163
US,PRO24csv:5mz6vjzg50a,4,4,37,4,90,1.0,0.4111111111111111,2.5510355891136163
US,PRO24csv:5mz6vjzg50a,8,4,37,4,90,1.0,0.4111111111111111,2.5510355891136163
US,PRO24csv:5mz6vjzg50a,16,3,37,4,90,0.75,0.4111111111111111,0.899177465268857
US,PRO24csv:5mz6vjzg50a,32,4,37,5,90,0.8,0.4111111111111111,1.0663089486456896
US,PRO24csv:5mz6vjzg50a,64,3,37,4,90,0.75,0.4111111111111111,0.899177465268857
US,PRO24csv:5sw2bk6uf6m,0,5,20,5,89,1.0,0.2247191011235955,3.0826998347467653
US,PRO24csv:5sw2bk6uf6m,1,6,20,6,89,1.0,0.2247191011235955,3.0826998347467653
US,PRO24csv:5sw2bk6uf6m,2,5,20,5,89,1.0,0.2247191011235955,3.0826998347467653
US,PRO24csv:5sw2bk6uf6m,3,4,20,4,89,1.0,0.2247191011235955,3.0826998347467653
US,PRO24csv:5sw2bk6uf6m,4,6,20,6,89,1.0,0.2247191011235955,3.0826998347467653
US,PRO24csv:5sw2bk6uf6m,8,5,20,5,89,1.0,0.2247191011235955,3.0826998347467653
US,PRO24csv:5sw2bk6uf6m,16,5,20,5,89,1.0,0.2247191011235955,3.0826998347467653
US,PRO24csv:5sw2bk6uf6m,32,4,20,4,89,1.0,0.2247191011235955,3.0826998347467653
US,PRO24csv:5sw2bk6uf6m,64,4,20,4,89,1.0,0.2247191011235955,3.0826998347467653
US,PRO24csv:5twfecnlxrn,0,4,36,4,90,1.0,0.4,2.5796949771766404
US,PRO24csv:5twfecnlxrn,1,6,36,6,90,1.0,0.4,2.5796949771766404
US,PRO24csv:5twfecnlxrn,2,4,36,5,90,0.8,0.4,1.094968336708714
US,PRO24csv:5twfecnlxrn,3,4,36,4,90,1.0,0.4,2.5796949771766404
US,PRO24csv:5twfecnlxrn,4,5,36,5,90,1.0,0.4,2.5796949771766404
US,PRO24csv:5twfecnlxrn,8,3,36,7,90,0.42857142857142855,0.4,0.07333473334309462
US,PRO24csv:5twfecnlxrn,16,4,36,4,90,1.0,0.4,2.5796949771766404
US,PRO24csv:5twfecnlxrn,32,4,36,4,90,1.0,0.4,2.5796949771766404
US,PRO24csv:5twfecnlxrn,64,2,36,4,90,0.5,0.4,0.2533471031357997
US,PRO24csv:5u40amlj0xg,0,8,33,8,90,1.0,0.36666666666666664,2.6670427011286364
US,PRO24csv:5u40amlj0xg,1,5,33,5,90,1.0,0.36666666666666664,2.6670427011286364
US,PRO24csv:5u40amlj0xg,2,4,33,4,90,1.0,0.36666666666666664,2.6670427011286364
US,PRO24csv:5u40amlj0xg,3,4,33,4,90,1.0,0.36666666666666664,2.6670427011286364
US,PRO24csv:5u40amlj0xg,4,4,33,5,90,0.8,0.36666666666666664,1.18231606066071
US,PRO24csv:5u40amlj0xg,8,5,33,5,90,1.0,0.36666666666666664,2.6670427011286364
US,PRO24csv:5u40amlj0xg,16,3,33,4,90,0.75,0.36666666666666664,1.0151845772838772
US,PRO24csv:5u40amlj0xg,32,3,33,4,90,0.75,0.36666666666666664,1.0151845772838772
US,PRO24csv:5u40amlj0xg,64,4,33,4,90,1.0,0.36666666666666664,2.6670427011286364
US,PRO24csv:5vvzkf0kpam,0,6,22,6,90,1.0,0.24444444444444444,3.018425010654854
US,PRO24csv:5vvzkf0kpam,1,6,22,6,90,1.0,0.24444444444444444,3.018425010654854
US,PRO24csv:5vvzkf0kpam,2,2,22,4,90,0.5,0.24444444444444444,0.6920771366140133
US,PRO24csv:5vvzkf0kpam,3,4,22,5,90,0.8,0.24444444444444444,1.5336983701869276
US,PRO24csv:5vvzkf0kpam,4,4,22,4,90,1.0,0.24444444444444444,3.018425010654854
US,PRO24csv:5vvzkf0kpam,8,4,22,6,90,0.6666666666666666,0.24444444444444444,1.1228044359094707
US,PRO24csv:5vvzkf0kpam,16,4,22,4,90,1.0,0.24444444444444444,3.018425010654854
US,PRO24csv:5vvzkf0kpam,32,3,22,4,90,0.75,0.24444444444444444,1.3665668868100949
US,PRO24csv:5vvzkf0kpam,64,4,22,4,90,1.0,0.24444444444444444,3.018425010654854
US,PRO24csv:62okb547seh,0,4,45,4,89,1.0,0.5056179775280899,2.31226522725591
US,PRO24csv:62okb547seh,1,4,45,4,89,1.0,0.5056179775280899,2.31226522725591
US,PRO24csv:62okb547seh,2,4,45,4,89,1.0,0.5056179775280899,2.31226522725591
US,PRO24csv:62okb547seh,3,6,45,6,89,1.0,0.5056179775280899,2.31226522725591
US,PRO24csv:62okb547seh,4,6,45,6,89,1.0,0.5056179775280899,2.31226522725591
US,PRO24csv:62okb547seh,8,3,45,4,89,0.75,0.5056179775280899,0.660407103411151
US,PRO24csv:62okb547seh,16,5,45,5,89,1.0,0.5056179775280899,2.31226522725591
US,PRO24csv:62okb547seh,32,5,45,6,89,0.8333333333333334,0.5056179775280899,0.9533389193167705
US,PRO24csv:62okb547seh,64,3,45,5,89,0.6,0.5056179775280899,0.23926445635086907
US,PRO24csv:68naaxen6mq,0,4,19,4,89,1.0,0.21348314606741572,3.120741537113758
US,PRO24csv:68naaxen6mq,1,4,19,4,89,1.0,0.21348314606741572,3.120741537113758
US,PRO24csv:68naaxen6mq,2,5,19,5,89,1.0,0.21348314606741572,3.120741537113758
US,PRO24csv:68naaxen6mq,3,7,19,7,89,1.0,0.21348314606741572,3.120741537113758
US,PRO24csv:68naaxen6mq,4,3,19,5,89,0.6,0.21348314606741572,1.047740766208717
US,PRO24csv:68naaxen6mq,8,5,19,5,89,1.0,0.21348314606741572,3.120741537113758
US,PRO24csv:68naaxen6mq,16,4,19,5,89,0.8,0.21348314606741572,1.6360148966458317
US,PRO24csv:68naaxen6mq,32,4,19,5,89,0.8,0.21348314606741572,1.6360148966458317
US,PRO24csv:68naaxen6mq,64,4,19,4,89,1.0,0.21348314606741572,3.120741537113758
US,PRO24csv:6lwahkdyy67,0,4,5,4,91,1.0,0.054945054945054944,3.9250351336354234
US,PRO24csv:6lwahkdyy67,1,4,5,4,91,1.0,0.054945054945054944,3.9250351336354234
US,PRO24csv:6lwahkdyy67,2,5,5,5,91,1.0,0.054945054945054944,3.9250351336354234
US,PRO24csv:6lwahkdyy67,3,6,5,7,91,0.8571428571428571,0.054945054945054944,2.666257783472724
US,PRO24csv:6lwahkdyy67,4,4,5,5,91,0.8,0.054945054945054944,2.440308493167497
US,PRO24csv:6lwahkdyy67,8,5,5,5,91,1.0,0.054945054945054944,3.9250351336354234
US,PRO24csv:6lwahkdyy67,16,2,5,4,91,0.5,0.054945054945054944,1.5986872595945827
US,PRO24csv:6lwahkdyy67,32,3,5,4,91,0.75,0.054945054945054944,2.2731770097906643
US,PRO24csv:6lwahkdyy67,64,3,5,4,91,0.75,0.054945054945054944,2.2731770097906643
US,PRO24csv:6vf5z2rvf7x,0,5,26,5,90,1.0,0.28888888888888886,2.8829814951080515
US,PRO24csv:6vf5z2rvf7x,1,4,26,4,90,1.0,0.28888888888888886,2.8829814951080515
US,PRO24csv:6vf5z2rvf7x,2,4,26,4,90,1.0,0.28888888888888886,2.8829814951080515
US,PRO24csv:6vf5z2rvf7x,3,5,26,6,90,0.8333333333333334,0.28888888888888886,1.524055187168912
US,PRO24csv:6vf5z2rvf7x,4,5,26,5,90,1.0,0.28888888888888886,2.8829814951080515
US,PRO24csv:6vf5z2rvf7x,8,3,26,4,90,0.75,0.28888888888888886,1.2311233712632927
US,PRO24csv:6vf5z2rvf7x,16,2,26,5,90,0.4,0.28888888888888886,0.3032865179314112
US,PRO24csv:6vf5z2rvf7x,32,5,26,6,90,0.8333333333333334,0.28888888888888886,1.524055187168912
US,PRO24csv:6vf5z2rvf7x,64,3,26,4,90,0.75,0.28888888888888886,1.2311233712632927
US,PRO24csv:72h2wym3rsm,0,4,11,4,90,1.0,0.12222222222222222,3.4902974561941056
US,PRO24csv:72h2wym3rsm,1,4,11,4,90,1.0,0.12222222222222222,3.4902974561941056
US,PRO24csv:72h2wym3rsm,2,4,11,4,90,1.0,0.12222222222222222,3.4902974561941056
US,PRO24csv:72h2wym3rsm,3,6,11,6,90,1.0,0.12222222222222222,3.4902974561941056
US,PRO24csv:72h2wym3rsm,4,6,11,7,90,0.8571428571428571,0.12222222222222222,2.2315201060314065
US,PRO24csv:72h2wym3rsm,8,4,11,4,90,1.0,0.12222222222222222,3.4902974561941056
US,PRO24csv:72h2wym3rsm,16,4,11,5,90,0.8,0.12222222222222222,2.005570815726179
US,PRO24csv:72h2wym3rsm,32,3,11,5,90,0.6,0.12222222222222222,1.4172966852890645
US,PRO24csv:72h2wym3rsm,64,2,11,4,90,0.5,0.12222222222222222,1.1639495821532648
US,PRO24csv:76eju5ryrjv,0,6,26,6,91,1.0,0.2857142857142857,2.892296695973704
US,PRO24csv:76eju5ryrjv,1,4,26,5,91,0.8,0.2857142857142857,1.4075700555057775
US,PRO24csv:76eju5ryrjv,2,4,26,4,91,1.0,0.2857142857142857,2.892296695973704
US,PRO24csv:76eju5ryrjv,3,3,26,6,91,0.5,0.2857142857142857,0.5659488219328631
US,PRO24csv:76eju5ryrjv,4,3,26,4,91,0.75,0.2857142857142857,1.2404385721289448
US,PRO24csv:76eju5ryrjv,8,2,26,4,91,0.5,0.2857142857142857,0.5659488219328631
US,PRO24csv:76eju5ryrjv,16,3,26,4,91,0.75,0.2857142857142857,1.2404385721289448
US,PRO24csv:76eju5ryrjv,32,2,26,5,91,0.4,0.2857142857142857,0.3126017187970634
US,PRO24csv:76eju5ryrjv,64,3,26,4,91,0.75,0.2857142857142857,1.2404385721289448
US,PRO24csv:8e5lqg060s3,0,8,45,8,175,1.0,0.2571428571428571,2.978526860383627
US,PRO24csv:8e5lqg060s3,1,5,45,6,175,0.8333333333333334,0.2571428571428571,1.6196005524444872
US,PRO24csv:8e5lqg060s3,2,5,45,5,175,1.0,0.2571428571428571,2.978526860383627
US,PRO24csv:8e5lqg060s3,3,6,45,6,175,1.0,0.2571428571428571,2.978526860383627
US,PRO24csv:8e5lqg060s3,4,8,45,11,175,0.7272727272727273,0.2571428571428571,1.2567643329260232
US,PRO24csv:8e5lqg060s3,8,7,45,8,175,0.875,0.2571428571428571,1.8025283667187941
US,PRO24csv:8e5lqg060s3,16,3,45,8,175,0.375,0.2571428571428571,0.333539622378411
US,PRO24csv:8e5lqg060s3,32,6,45,7,175,0.8571428571428571,0.2571428571428571,1.7197495102209275
US,PRO24csv:8e5lqg060s3,64,7,45,10,175,0.7,0.2571428571428571,1.1765794990508267
US,PRO24csv:8gy5qvbot0p,0,4,16,4,175,1.0,0.09142857142857143,3.658357142589896
US,PRO24csv:8gy5qvbot0p,1,4,16,4,175,1.0,0.09142857142857143,3.658357142589896
US,PRO24csv:8gy5qvbot0p,2,7,16,7,175,1.0,0.09142857142857143,3.658357142589896
US,PRO24csv:8gy5qvbot0p,3,10,16,11,175,0.9090909090909091,0.09142857142857143,2.6671870046679915
US,PRO24csv:8gy5qvbot0p,4,10,16,11,175,0.9090909090909091,0.09142857142857143,2.6671870046679915
US,PRO24csv:8gy5qvbot0p,8,6,16,7,175,0.8571428571428571,0.09142857142857143,2.3995797924271964
US,PRO24csv:8gy5qvbot0p,16,6,16,7,175,0.8571428571428571,0.09142857142857143,2.3995797924271964
US,PRO24csv:8gy5qvbot0p,32,7,16,9,175,0.7777777777777778,0.09142857142857143,2.096718942335442
US,PRO24csv:8gy5qvbot0p,64,7,16,10,175,0.7,0.09142857142857143,1.8564097812570957
US,PRO24csv:8u2x9adgb0g,0,3,38,4,89,0.75,0.42696629213483145,0.8585928378704164
US,PRO24csv:8u2x9adgb0g,1,4,38,4,89,1.0,0.42696629213483145,2.5104509617151756
US,PRO24csv:8u2x9adgb0g,2,5,38,5,89,1.0,0.42696629213483145,2.5104509617151756
US,PRO24csv:8u2x9adgb0g,3,3,38,6,89,0.5,0.42696629213483145,0.18410308767433475
US,PRO24csv:8u2x9adgb0g,4,3,38,4,89,0.75,0.42696629213483145,0.8585928378704164
US,PRO24csv:8u2x9adgb0g,8,5,38,6,89,0.8333333333333334,0.42696629213483145,1.151524653776036
US,PRO24csv:8u2x9adgb0g,16,3,38,4,89,0.75,0.42696629213483145,0.8585928378704164
US,PRO24csv:8u2x9adgb0g,32,6,38,7,89,0.8571428571428571,0.42696629213483145,1.2516736115524763
US,PRO24csv:8u2x9adgb0g,64,3,38,4,89,0.75,0.42696629213483145,0.8585928378704164
US,PRO24csv:8ww7a888zv1,0,4,36,4,89,1.0,0.4044943820224719,2.5680786717137307
US,PRO24csv:8ww7a888zv1,1,5,36,5,89,1.0,0.4044943820224719,2.5680786717137307
US,PRO24csv:8ww7a888zv1,2,4,36,5,89,0.8,0.4044943820224719,1.0833520312458043
US,PRO24csv:8ww7a888zv1,3,5,36,5,89,1.0,0.4044943820224719,2.5680786717137307
US,PRO24csv:8ww7a888zv1,4,3,36,4,89,0.75,0.4044943820224719,0.9162205478689717
US,PRO24csv:8ww7a888zv1,8,6,36,7,89,0.8571428571428571,0.4044943820224719,1.3093013215510314
US,PRO24csv:8ww7a888zv1,16,5,36,5,89,1.0,0.4044943820224719,2.5680786717137307
US,PRO24csv:8ww7a888zv1,32,4,36,4,89,1.0,0.4044943820224719,2.5680786717137307
US,PRO24csv:8ww7a888zv1,64,5,36,5,89,1.0,0.4044943820224719,2.5680786717137307
US,PRO24csv:8x54gwk11pw,0,4,32,4,90,1.0,0.35555555555555557,2.6967121188476004
US,PRO24csv:8x54gwk11pw,1,4,32,4,90,1.0,0.35555555555555557,2.6967121188476004
US,PRO24csv:8x54gwk11pw,2,5,32,5,90,1.0,0.35555555555555557,2.6967121188476004
US,PRO24csv:8x54gwk11pw,3,4,32,4,90,1.0,0.35555555555555557,2.6967121188476004
US,PRO24csv:8x54gwk11pw,4,7,32,7,90,1.0,0.35555555555555557,2.6967121188476004
US,PRO24csv:8x54gwk11pw,8,4,32,4,90,1.0,0.35555555555555557,2.6967121188476004
US,PRO24csv:8x54gwk11pw,16,3,32,4,90,0.75,0.35555555555555557,1.0448539950028413
US,PRO24csv:8x54gwk11pw,32,5,32,5,90,1.0,0.35555555555555557,2.6967121188476004
US,PRO24csv:8x54gwk11pw,64,5,32,6,90,0.8333333333333334,0.35555555555555557,1.3377858109084608
US,PRO24csv:94wc666sl0p,0,4,21,5,89,0.8,0.23595505617977527,1.5609958826613517
US,PRO24csv:94wc666sl0p,1,3,21,4,89,0.75,0.23595505617977527,1.393864399284519
US,PRO24csv:94wc666sl0p,2,7,21,8,89,0.875,0.23595505617977527,1.8697240294644453
US,PRO24csv:94wc666sl0p,3,5,21,5,89,1.0,0.23595505617977527,3.045722523129278
US,PRO24csv:94wc666sl0p,4,4,21,4,89,1.0,0.23595505617977527,3.045722523129278
US,PRO24csv:94wc666sl0p,8,4,21,5,89,0.8,0.23595505617977527,1.5609958826613517
US,PRO24csv:94wc666sl0p,16,3,21,5,89,0.6,0.23595505617977527,0.9727217522242371
US,PRO24csv:94wc666sl0p,32,4,21,4,89,1.0,0.23595505617977527,3.045722523129278
US,PRO24csv:94wc666sl0p,64,3,21,4,89,0.75,0.23595505617977527,1.393864399284519
